Area of residence,Area of workplace,potential_demand
E02001400,E02001399,5
E02001400,E02001400,7
E02001400,E02001401,14
E02001400,E02001402,8
E02001400,E02001403,7
E02001400,E02001405,2
E02001400,E02006932,20
E02001400,E02006933,13
E02001400,E02006934,17
E02001401,E02001341,2
E02001401,E02001342,2
E02001401,E02001343,2
E02001401,E02001344,2
E02001401,E02001345,2
E02001401,E02001346,16
E02001401,E02001347,1
E02001401,E02001351,1
E02001401,E02001360,1
E02001401,E02001367,1
E02001401,E02001368,2
E02001401,E02001369,3
E02001401,E02001370,1
E02001401,E02001372,6
E02001401,E02001373,1
E02001401,E02001374,5
E02001401,E02001377,12
E02001401,E02001378,2
E02001401,E02001380,2
E02001401,E02001381,1
E02001401,E02001383,1
E02001401,E02001384,2
E02001401,E02001386,4
E02001401,E02001387,4
E02001401,E02001388,4
E02001401,E02001389,2
E02001401,E02001390,3
E02001401,E02001392,2
E02001401,E02001393,14
E02001401,E02001394,4
E02001401,E02001395,6
E02001401,E02001396,4
E02001401,E02001397,17
E02001401,E02001399,1
E02001401,E02001400,4
E02001401,E02001401,26
E02001401,E02001402,5
E02001401,E02001403,6
E02001401,E02001405,7
E02001401,E02006932,17
E02001401,E02006933,9
E02001401,E02006934,17
E02001402,E02001341,2
E02001402,E02001346,6
E02001402,E02001347,3
E02001402,E02001351,1
E02001402,E02001355,1
E02001402,E02001360,1
E02001402,E02001367,2
E02001402,E02001368,3
E02001402,E02001369,4
E02001402,E02001372,10
E02001402,E02001373,5
E02001402,E02001374,6
E02001402,E02001377,23
E02001402,E02001381,6
E02001402,E02001383,5
E02001402,E02001384,4
E02001402,E02001385,2
E02001402,E02001386,1
E02001402,E02001387,5
E02001402,E02001388,5
E02001402,E02001389,3
E02001402,E02001390,7
E02001402,E02001392,3
E02001402,E02001393,21
E02001402,E02001394,15
E02001402,E02001395,7
E02001402,E02001396,9
E02001402,E02001397,3
E02001402,E02001398,5
E02001402,E02001399,12
E02001402,E02001400,4
E02001402,E02001401,5
E02001402,E02001402,16
E02001402,E02001403,10
E02001402,E02001405,3
E02001402,E02006932,42
E02001402,E02006933,23
E02001402,E02006934,40
E02001403,E02001341,2
E02001403,E02001343,3
E02001403,E02001346,5
E02001403,E02001347,1
E02001403,E02001351,1
E02001403,E02001360,1
E02001403,E02001368,3
E02001403,E02001369,2
E02001403,E02001372,3
E02001403,E02001373,2
E02001403,E02001374,3
E02001403,E02001377,9
E02001403,E02001381,3
E02001403,E02001383,4
E02001403,E02001384,3
E02001403,E02001386,2
E02001403,E02001387,3
E02001403,E02001388,5
E02001403,E02001389,2
E02001403,E02001390,1
E02001403,E02001393,9
E02001403,E02001394,8
E02001403,E02001395,6
E02001403,E02001396,6
E02001403,E02001397,3
E02001403,E02001398,4
E02001403,E02001399,3
E02001403,E02001400,2
E02001403,E02001401,12
E02001403,E02001402,8
E02001403,E02001403,7
E02001403,E02001405,7
E02001403,E02006932,20
E02001403,E02006933,7
E02001403,E02006934,11
E02001405,E02001341,1
E02001405,E02001344,1
E02001405,E02001346,15
E02001405,E02001350,0
E02001405,E02001360,1
E02001405,E02001366,1
E02001405,E02001368,2
E02001405,E02001369,1
E02001405,E02001370,2
E02001405,E02001372,3
E02001405,E02001373,1
E02001405,E02001376,2
E02001405,E02001377,4
E02001405,E02001378,1
E02001405,E02001381,1
E02001405,E02001385,1
E02001405,E02001386,2
E02001405,E02001387,1
E02001405,E02001388,2
E02001405,E02001389,1
E02001405,E02001393,3
E02001405,E02001394,3
E02001405,E02001396,3
E02001405,E02001397,7
E02001405,E02001398,2
E02001405,E02001400,7
E02001405,E02001401,26
E02001405,E02001402,5
E02001405,E02001403,8
E02001405,E02001405,18
E02001405,E02006932,6
E02001405,E02006933,6
E02001405,E02006934,7
E02006932,E02001347,5
E02006932,E02001364,3
E02006932,E02001367,1
E02006932,E02001368,2
E02006932,E02001369,2
E02006932,E02001372,3
E02006932,E02001374,4
E02006932,E02001377,7
E02006932,E02001381,4
E02006932,E02001383,4
E02006932,E02001384,2
E02006932,E02001388,2
E02006932,E02001393,4
E02006932,E02001394,1
E02006932,E02001396,2
E02006932,E02006932,12
E02006932,E02006933,14
E02006932,E02006934,7
E02006933,E02001346,1
E02006933,E02001347,2
E02006933,E02001351,1
E02006933,E02001355,2
E02006933,E02001360,2
E02006933,E02001368,1
E02006933,E02001369,2
E02006933,E02001372,7
E02006933,E02001373,3
E02006933,E02001374,14
E02006933,E02001377,12
E02006933,E02001381,3
E02006933,E02001383,9
E02006933,E02001384,2
E02006933,E02001390,2
E02006933,E02001393,2
E02006933,E02001394,2
E02006933,E02001396,9
E02006933,E02001398,1
E02006933,E02006932,17
E02006933,E02006933,10
E02006933,E02006934,20
E02006934,E02001342,1
E02006934,E02001347,2
E02006934,E02001351,2
E02006934,E02001358,2
E02006934,E02001360,2
E02006934,E02001368,4
E02006934,E02001369,2
E02006934,E02001372,4
E02006934,E02001373,1
E02006934,E02001374,3
E02006934,E02001377,8
E02006934,E02001381,4
E02006934,E02001383,3
E02006934,E02001387,1
E02006934,E02001393,1
E02006934,E02001396,2
E02006934,E02006932,19
E02006934,E02006933,9
E02006934,E02006934,13
